policy_id,claim_id,customer_age,customer_gender,customer_state,vehicle_make,vehicle_model,vehicle_year,claim_date,claim_type,claim_amount,deductible,claim_status,annual_premium,is_fraud
POL000941,CLM00000941,49,F,NC,Nissan,Convertible,2015,2023-10-27 16:00:29.415798,Comprehensive,3477.02,2500,Denied,977.69,False
POL000942,CLM00000942,33,M,CA,Honda,SUV,2018,2023-10-24 16:00:29.415798,Collision,5009.22,500,Approved,1066.96,False
POL000943,CLM00000943,25,F,TX,Ford,Hatchback,2018,2024-12-21 16:00:29.415798,Uninsured Motorist,8251.99,1000,Under Investigation,1551.87,False
POL000944,CLM00000944,55,F,CA,Kia,Sedan,2016,2024-03-31 16:00:29.415798,Uninsured Motorist,217.17,2500,Under Investigation,1389.05,False
POL000945,CLM00000945,29,M,MI,Toyota,Convertible,2021,2023-08-20 16:00:29.415798,Liability,5623.91,2500,Approved,1328.78,False
POL000946,CLM00000946,41,F,TX,Honda,Sedan,2012,2024-02-03 16:00:29.415798,Comprehensive,1392.67,2500,Denied,988.22,False
POL000947,CLM00000947,45,F,MI,Audi,Convertible,2013,2023-09-23 16:00:29.415798,Comprehensive,1588.79,1000,Approved,1487.47,False
POL000948,CLM00000948,70,F,GA,Kia,Hatchback,2015,2024-12-16 16:00:29.415798,Personal Injury Protection,4616.73,250,Under Investigation,1737.18,False
POL000949,CLM00000949,25,F,PA,Honda,Convertible,2020,2024-07-24 16:00:29.415798,Collision,2073.43,1000,Approved,1358.88,False
POL000950,CLM00000950,75,M,OH,Mercedes,Truck,2014,2025-02-03 16:00:29.415798,Comprehensive,5401.98,250,Approved,1396.17,False
POL000951,CLM00000951,45,M,TX,Ford,Convertible,2011,2025-01-24 16:00:29.415798,Uninsured Motorist,2861.66,1000,Denied,1002.3,True
POL000952,CLM00000952,53,F,GA,Chevrolet,Convertible,2022,2025-02-16 16:00:29.415798,Collision,3527.02,500,Approved,1308.02,False
POL000953,CLM00000953,43,M,IL,Nissan,Hatchback,2015,2024-01-11 16:00:29.415798,Collision,1825.81,2500,Approved,1391.82,True
POL000954,CLM00000954,25,M,GA,Ford,Convertible,2012,2024-11-10 16:00:29.415798,Liability,1027.69,2500,Approved,1016.54,False
POL000955,CLM00000955,75,M,CA,Kia,Hatchback,2023,2024-06-17 16:00:29.415798,Comprehensive,1421.8,2500,Approved,1608.31,False
POL000956,CLM00000956,77,M,CA,Mercedes,Truck,2017,2024-08-28 16:00:29.415798,Liability,2689.68,250,Denied,1358.18,False
POL000957,CLM00000957,67,M,OH,Toyota,Hatchback,2011,2024-08-20 16:00:29.415798,Comprehensive,18717.95,1000,Under Investigation,1702.26,False
POL000958,CLM00000958,45,F,GA,Audi,Sedan,2010,2024-03-24 16:00:29.415798,Personal Injury Protection,12989.63,500,Approved,1283.77,False
POL000959,CLM00000959,45,M,FL,Nissan,Hatchback,2018,2025-01-16 16:00:29.415798,Liability,1551.08,1000,Approved,1037.42,False
POL000960,CLM00000960,54,M,PA,Nissan,Truck,2023,2024-08-06 16:00:29.415798,Liability,3166.11,2500,Denied,1275.91,False
POL000961,CLM00000961,58,M,CA,Ford,Coupe,2021,2024-04-01 16:00:29.415798,Uninsured Motorist,2235.63,500,Approved,1197.44,False
POL000962,CLM00000962,53,M,OH,Kia,Convertible,2012,2024-12-27 16:00:29.415798,Liability,3395.7,500,Denied,1068.21,False
POL000963,CLM00000963,44,F,PA,Toyota,Hatchback,2020,2025-02-18 16:00:29.415798,Comprehensive,3861.89,2500,Approved,1464.91,False
POL000964,CLM00000964,71,F,GA,Hyundai,Convertible,2010,2023-07-25 16:00:29.415798,Uninsured Motorist,5051.88,1000,Approved,1159.94,False
POL000965,CLM00000965,34,F,GA,Mercedes,SUV,2016,2025-02-07 16:00:29.415798,Liability,163.84,2500,Approved,1147.28,False
POL000966,CLM00000966,26,F,NC,Hyundai,Sedan,2022,2023-09-03 16:00:29.415798,Liability,4300.55,1000,Approved,967.56,False
POL000967,CLM00000967,50,M,OH,Audi,Sedan,2019,2023-12-23 16:00:29.415798,Personal Injury Protection,2000.35,500,Approved,1017.6,False
POL000968,CLM00000968,70,F,CA,Toyota,SUV,2014,2025-02-23 16:00:29.415798,Liability,1473.01,500,Approved,1365.91,False
POL000969,CLM00000969,37,M,FL,Toyota,SUV,2014,2023-12-27 16:00:29.415798,Collision,6596.25,2500,Approved,992.56,False
POL000970,CLM00000970,30,M,GA,Mercedes,Hatchback,2023,2024-02-19 16:00:29.415798,Uninsured Motorist,12923.78,500,Approved,1317.98,False
POL000971,CLM00000971,45,M,FL,BMW,SUV,2010,2025-03-31 16:00:29.415798,Collision,5937.26,250,Approved,1012.12,False
POL000972,CLM00000972,65,M,GA,Hyundai,Coupe,2018,2023-08-16 16:00:29.415798,Uninsured Motorist,1774.81,500,Approved,1381.03,False
POL000973,CLM00000973,46,M,CA,Honda,Convertible,2016,2023-11-01 16:00:29.415798,Personal Injury Protection,1016.37,250,Approved,991.59,True
POL000974,CLM00000974,30,F,PA,Nissan,Convertible,2017,2024-01-25 16:00:29.415798,Liability,147.49,500,Approved,995.59,False
POL000975,CLM00000975,63,F,NY,BMW,Truck,2018,2023-11-18 16:00:29.415798,Liability,3577.85,2500,Approved,1143.2,False
POL000976,CLM00000976,52,F,PA,Honda,SUV,2015,2024-12-10 16:00:29.415798,Liability,5318.87,2500,Denied,1497.94,True
POL000977,CLM00000977,78,F,GA,Kia,SUV,2021,2023-08-09 16:00:29.415798,Uninsured Motorist,2692.26,250,Under Investigation,1613.8,False
POL000978,CLM00000978,23,M,MI,Mercedes,Coupe,2014,2023-11-01 16:00:29.415798,Liability,7583.62,2500,Approved,2133.12,False
POL000979,CLM00000979,35,F,NY,Kia,Sedan,2015,2023-05-27 16:00:29.415798,Collision,796.17,500,Approved,1044.93,False
POL000980,CLM00000980,68,M,NY,Nissan,Sedan,2020,2024-07-16 16:00:29.415798,Liability,2511.82,500,Approved,1752.57,False
POL000981,CLM00000981,22,F,FL,Chevrolet,Convertible,2011,2024-08-28 16:00:29.415798,Personal Injury Protection,2320.87,2500,Denied,1447.33,False
POL000982,CLM00000982,64,M,OH,Honda,Convertible,2013,2025-04-29 16:00:29.415798,Collision,2670.15,500,Approved,1087.83,False
POL000983,CLM00000983,42,M,FL,BMW,Hatchback,2012,2025-01-22 16:00:29.415798,Liability,9584.78,1000,Approved,1329.66,False
POL000984,CLM00000984,19,F,FL,Honda,Coupe,2022,2024-09-17 16:00:29.415798,Liability,2684.25,1000,Denied,1777.72,False
POL000985,CLM00000985,27,M,MI,Honda,Truck,2016,2024-03-18 16:00:29.415798,Comprehensive,2219.88,500,Approved,1550.52,False
POL000986,CLM00000986,73,M,PA,Mercedes,Truck,2018,2023-06-27 16:00:29.415798,Uninsured Motorist,1168.3,2500,Approved,1173.84,False
POL000987,CLM00000987,47,F,PA,Kia,Coupe,2014,2024-01-17 16:00:29.415798,Collision,11255.13,250,Approved,1559.16,False
POL000988,CLM00000988,67,M,IL,Hyundai,Truck,2015,2024-03-15 16:00:29.415798,Comprehensive,712.52,2500,Denied,1601.01,False
POL000989,CLM00000989,76,F,GA,Chevrolet,Sedan,2019,2025-05-17 16:00:29.415798,Personal Injury Protection,1714.71,250,Approved,1554.27,False
POL000990,CLM00000990,62,F,MI,Mercedes,Truck,2023,2024-03-09 16:00:29.415798,Uninsured Motorist,16218.97,2500,Under Investigation,995.71,True
POL000991,CLM00000991,22,F,IL,Audi,Truck,2021,2025-05-13 16:00:29.415798,Collision,4761.14,500,Denied,1686.0,False
POL000992,CLM00000992,72,M,CA,Mercedes,Coupe,2021,2024-08-31 16:00:29.415798,Liability,2921.41,1000,Approved,1817.76,False
POL000993,CLM00000993,73,M,GA,Nissan,Coupe,2011,2023-08-05 16:00:29.415798,Collision,3046.33,2500,Approved,1407.06,False
POL000994,CLM00000994,50,M,GA,Chevrolet,Truck,2012,2025-04-27 16:00:29.415798,Liability,1157.04,250,Approved,1356.99,False
POL000995,CLM00000995,71,F,NC,Toyota,SUV,2012,2024-01-19 16:00:29.415798,Uninsured Motorist,2783.52,1000,Under Investigation,1871.64,False
POL000996,CLM00000996,18,M,NC,Audi,Coupe,2021,2024-02-19 16:00:29.415798,Liability,2100.93,250,Under Investigation,1676.76,False
POL000997,CLM00000997,35,F,TX,Ford,Hatchback,2021,2025-02-23 16:00:29.415798,Personal Injury Protection,3567.53,500,Approved,1305.65,False
POL000998,CLM00000998,49,F,TX,Mercedes,Hatchback,2018,2025-01-17 16:00:29.415798,Liability,661.0,1000,Under Investigation,1377.86,False
POL000999,CLM00000999,64,M,FL,Honda,Sedan,2016,2025-04-01 16:00:29.415798,Personal Injury Protection,4437.52,250,Approved,1058.78,False
POL001000,CLM00001000,66,F,CA,Hyundai,Truck,2017,2023-12-13 16:00:29.415798,Uninsured Motorist,8238.96,2500,Approved,1259.04,False
